,,,0
魚介類,＜その他＞なまこ生,Calcium_mg,72
魚介類,＜その他＞なまここのわた,Calcium_mg,41
魚介類,＜その他＞ほや生,Calcium_mg,32
魚介類,＜その他＞ほや塩辛,Calcium_mg,14
魚介類,＜水産練り製品＞かに風味かまぼこ,Calcium_mg,120
魚介類,＜水産練り製品＞昆布巻きかまぼこ,Calcium_mg,70
魚介類,＜水産練り製品＞す巻きかまぼこ,Calcium_mg,25
魚介類,＜水産練り製品＞蒸しかまぼこ,Calcium_mg,25
魚介類,＜水産練り製品＞焼き抜きかまぼこ,Calcium_mg,25
魚介類,＜水産練り製品＞焼き竹輪,Calcium_mg,15
魚介類,＜水産練り製品＞だて巻,Calcium_mg,25
魚介類,＜水産練り製品＞つみれ,Calcium_mg,60
魚介類,＜水産練り製品＞なると,Calcium_mg,15
魚介類,＜水産練り製品＞はんぺん,Calcium_mg,15
魚介類,＜水産練り製品＞さつま揚げ,Calcium_mg,60
魚介類,＜水産練り製品＞魚肉ハム,Calcium_mg,45
魚介類,＜水産練り製品＞魚肉ソーセージ,Calcium_mg,100
肉類,＜畜肉類＞いのしし肉脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞いのぶた肉脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うさぎ肉赤肉生,Calcium_mg,5
肉類,＜畜肉類＞うし［和牛肉］かた脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［和牛肉］かた皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［和牛肉］かた赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［和牛肉］かた脂身生,Calcium_mg,2
肉類,＜畜肉類＞うし［和牛肉］かたロース脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］かたロース皮下脂肪なし生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］かたロース赤肉生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］リブロース脂身つき生,Calcium_mg,2
肉類,＜畜肉類＞うし［和牛肉］リブロース脂身つき焼き,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］リブロース脂身つきゆで,Calcium_mg,2
肉類,＜畜肉類＞うし［和牛肉］リブロース皮下脂肪なし生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］リブロース赤肉生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］リブロース脂身生,Calcium_mg,2
肉類,＜畜肉類＞うし［和牛肉］サーロイン脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］サーロイン皮下脂肪なし生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］サーロイン赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［和牛肉］ばら脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［和牛肉］もも脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［和牛肉］もも皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［和牛肉］もも皮下脂肪なし焼き,Calcium_mg,5
肉類,＜畜肉類＞うし［和牛肉］もも皮下脂肪なしゆで,Calcium_mg,4
肉類,＜畜肉類＞うし［和牛肉］もも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［和牛肉］もも脂身生,Calcium_mg,2
肉類,＜畜肉類＞うし［和牛肉］そともも脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］そともも皮下脂肪なし生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］そともも赤肉生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］ランプ脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］ランプ皮下脂肪なし生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］ランプ赤肉生,Calcium_mg,3
肉類,＜畜肉類＞うし［和牛肉］ヒレ赤肉生,Calcium_mg,3
肉類,＜畜肉類＞うし［乳用肥育牛肉］かた脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］かた皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］かた赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］かた脂身生,Calcium_mg,2
肉類,＜畜肉類＞うし［乳用肥育牛肉］かたロース脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］かたロース皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］かたロース赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］リブロース脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］リブロース脂身つき焼き,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］リブロース脂身つきゆで,Calcium_mg,5
肉類,＜畜肉類＞うし［乳用肥育牛肉］リブロース皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］リブロース赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］リブロース脂身生,Calcium_mg,3
肉類,＜畜肉類＞うし［乳用肥育牛肉］サーロイン脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］サーロイン皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］サーロイン赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］ばら脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［乳用肥育牛肉］ばら脂身つき焼き,Calcium_mg,3
肉類,＜畜肉類＞うし［乳用肥育牛肉］もも脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］もも皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］もも皮下脂肪なし焼き,Calcium_mg,5
肉類,＜畜肉類＞うし［乳用肥育牛肉］もも皮下脂肪なしゆで,Calcium_mg,5
肉類,＜畜肉類＞うし［乳用肥育牛肉］もも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］もも脂身生,Calcium_mg,2
肉類,＜畜肉類＞うし［乳用肥育牛肉］そともも脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］そともも皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］そともも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］ランプ脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］ランプ皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］ランプ赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］ヒレ赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［乳用肥育牛肉］ヒレ赤肉焼き,Calcium_mg,5
肉類,＜畜肉類＞うし［交雑牛肉］リブロース脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［交雑牛肉］リブロース脂身つき焼き,Calcium_mg,3
肉類,＜畜肉類＞うし［交雑牛肉］リブロース脂身つきゆで,Calcium_mg,2
肉類,＜畜肉類＞うし［交雑牛肉］リブロース皮下脂肪なし生,Calcium_mg,3
肉類,＜畜肉類＞うし［交雑牛肉］リブロース赤肉生,Calcium_mg,3
肉類,＜畜肉類＞うし［交雑牛肉］リブロース脂身生,Calcium_mg,2
肉類,＜畜肉類＞うし［交雑牛肉］ばら脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［交雑牛肉］もも脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［交雑牛肉］もも皮下脂肪なし生,Calcium_mg,3
肉類,＜畜肉類＞うし［交雑牛肉］もも皮下脂肪なし焼き,Calcium_mg,4
肉類,＜畜肉類＞うし［交雑牛肉］もも皮下脂肪なしゆで,Calcium_mg,3
肉類,＜畜肉類＞うし［交雑牛肉］もも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［交雑牛肉］もも脂身生,Calcium_mg,2
肉類,＜畜肉類＞うし［交雑牛肉］ヒレ赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］かた脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］かた皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］かた赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］かた脂身生,Calcium_mg,6
肉類,＜畜肉類＞うし［輸入牛肉］かたロース脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］かたロース皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］かたロース赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］リブロース脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］リブロース脂身つき焼き,Calcium_mg,3
肉類,＜畜肉類＞うし［輸入牛肉］リブロース脂身つきゆで,Calcium_mg,2
肉類,＜畜肉類＞うし［輸入牛肉］リブロース皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］リブロース赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］リブロース脂身生,Calcium_mg,1
肉類,＜畜肉類＞うし［輸入牛肉］サーロイン脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［輸入牛肉］サーロイン皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］サーロイン赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］ばら脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］もも脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［輸入牛肉］もも皮下脂肪なし生,Calcium_mg,3
肉類,＜畜肉類＞うし［輸入牛肉］もも皮下脂肪なし焼き,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］もも皮下脂肪なしゆで,Calcium_mg,3
肉類,＜畜肉類＞うし［輸入牛肉］もも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］もも脂身生,Calcium_mg,2
肉類,＜畜肉類＞うし［輸入牛肉］そともも脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］そともも皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］そともも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］ランプ脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞うし［輸入牛肉］ランプ皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］ランプ赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［輸入牛肉］ヒレ赤肉生,Calcium_mg,4
肉類,＜畜肉類＞うし［子牛肉］リブロース皮下脂肪なし生,Calcium_mg,5
肉類,＜畜肉類＞うし［子牛肉］ばら皮下脂肪なし生,Calcium_mg,6
肉類,＜畜肉類＞うし［子牛肉］もも皮下脂肪なし生,Calcium_mg,5
肉類,＜畜肉類＞うし［ひき肉］生,Calcium_mg,6
肉類,＜畜肉類＞うし［ひき肉］焼き,Calcium_mg,8
肉類,＜畜肉類＞うし［副生物］舌生,Calcium_mg,3
肉類,＜畜肉類＞うし［副生物］舌焼き,Calcium_mg,4
肉類,＜畜肉類＞うし［副生物］心臓生,Calcium_mg,5
肉類,＜畜肉類＞うし［副生物］肝臓生,Calcium_mg,5
肉類,＜畜肉類＞うし［副生物］じん臓生,Calcium_mg,6
肉類,＜畜肉類＞うし［副生物］第一胃ゆで,Calcium_mg,11
肉類,＜畜肉類＞うし［副生物］第二胃ゆで,Calcium_mg,7
肉類,＜畜肉類＞うし［副生物］第三胃生,Calcium_mg,16
肉類,＜畜肉類＞うし［副生物］第四胃ゆで,Calcium_mg,8
肉類,＜畜肉類＞うし［副生物］小腸生,Calcium_mg,7
肉類,＜畜肉類＞うし［副生物］大腸生,Calcium_mg,9
肉類,＜畜肉類＞うし［副生物］直腸生,Calcium_mg,9
肉類,＜畜肉類＞うし［副生物］腱ゆで,Calcium_mg,15
肉類,＜畜肉類＞うし［副生物］子宮ゆで,Calcium_mg,8
肉類,＜畜肉類＞うし［副生物］尾生,Calcium_mg,7
肉類,＜畜肉類＞うし［副生物］横隔膜生,Calcium_mg,2
肉類,＜畜肉類＞うし［加工品］ローストビーフ,Calcium_mg,6
肉類,＜畜肉類＞うし［加工品］コンビーフ缶詰,Calcium_mg,15
肉類,＜畜肉類＞うし［加工品］味付け缶詰,Calcium_mg,8
肉類,＜畜肉類＞うし［加工品］ビーフジャーキー,Calcium_mg,13
肉類,＜畜肉類＞うし［加工品］スモークタン,Calcium_mg,6
肉類,＜畜肉類＞うま肉赤肉生,Calcium_mg,11
肉類,＜畜肉類＞くじら肉赤肉生,Calcium_mg,3
肉類,＜畜肉類＞くじらうねす生,Calcium_mg,8
肉類,＜畜肉類＞くじら本皮生,Calcium_mg,6
肉類,＜畜肉類＞くじらさらしくじら,Calcium_mg,1
肉類,＜畜肉類＞しかあかしか赤肉生,Calcium_mg,4
肉類,＜畜肉類＞しかにほんじか赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］かた脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］かた皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］かた赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］かた脂身生,Calcium_mg,2
肉類,＜畜肉類＞ぶた［大型種肉］かたロース脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］かたロース皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］かたロース赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］かたロース脂身生,Calcium_mg,2
肉類,＜畜肉類＞ぶた［大型種肉］ロース脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］ロース脂身つき焼き,Calcium_mg,6
肉類,＜畜肉類＞ぶた［大型種肉］ロース脂身つきゆで,Calcium_mg,5
肉類,＜畜肉類＞ぶた［大型種肉］ロース脂身つきとんかつ,Calcium_mg,14
肉類,＜畜肉類＞ぶた［大型種肉］ロース皮下脂肪なし生,Calcium_mg,5
肉類,＜畜肉類＞ぶた［大型種肉］ロース赤肉生,Calcium_mg,5
肉類,＜畜肉類＞ぶた［大型種肉］ロース脂身生,Calcium_mg,1
肉類,＜畜肉類＞ぶた［大型種肉］ばら脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞ぶた［大型種肉］ばら脂身つき焼き,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］もも脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］もも皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］もも皮下脂肪なし焼き,Calcium_mg,5
肉類,＜畜肉類＞ぶた［大型種肉］もも皮下脂肪なしゆで,Calcium_mg,5
肉類,＜畜肉類＞ぶた［大型種肉］もも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］もも脂身生,Calcium_mg,1
肉類,＜畜肉類＞ぶた［大型種肉］そともも脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］そともも皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］そともも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［大型種肉］そともも脂身生,Calcium_mg,1
肉類,＜畜肉類＞ぶた［大型種肉］ヒレ赤肉生,Calcium_mg,3
肉類,＜畜肉類＞ぶた［大型種肉］ヒレ赤肉焼き,Calcium_mg,6
肉類,＜畜肉類＞ぶた［大型種肉］ヒレ赤肉とんかつ,Calcium_mg,17
肉類,＜畜肉類＞ぶた［中型種肉］かた脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］かた皮下脂肪なし生,Calcium_mg,5
肉類,＜畜肉類＞ぶた［中型種肉］かた赤肉生,Calcium_mg,5
肉類,＜畜肉類＞ぶた［中型種肉］かた脂身生,Calcium_mg,2
肉類,＜畜肉類＞ぶた［中型種肉］かたロース脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］かたロース皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］かたロース赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］かたロース脂身生,Calcium_mg,2
肉類,＜畜肉類＞ぶた［中型種肉］ロース脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞ぶた［中型種肉］ロース皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］ロース赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］ロース脂身生,Calcium_mg,1
肉類,＜畜肉類＞ぶた［中型種肉］ばら脂身つき生,Calcium_mg,3
肉類,＜畜肉類＞ぶた［中型種肉］もも脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］もも皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］もも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］もも脂身生,Calcium_mg,1
肉類,＜畜肉類＞ぶた［中型種肉］そともも脂身つき生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］そともも皮下脂肪なし生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］そともも赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［中型種肉］そともも脂身生,Calcium_mg,1
肉類,＜畜肉類＞ぶた［中型種肉］ヒレ赤肉生,Calcium_mg,4
肉類,＜畜肉類＞ぶた［ひき肉］生,Calcium_mg,6
肉類,＜畜肉類＞ぶた［ひき肉］焼き,Calcium_mg,7
肉類,＜畜肉類＞ぶた［副生物］舌生,Calcium_mg,8
肉類,＜畜肉類＞ぶた［副生物］心臓生,Calcium_mg,5
肉類,＜畜肉類＞ぶた［副生物］肝臓生,Calcium_mg,5
肉類,＜畜肉類＞ぶた［副生物］じん臓生,Calcium_mg,7
肉類,＜畜肉類＞ぶた［副生物］胃ゆで,Calcium_mg,9
肉類,＜畜肉類＞ぶた［副生物］小腸ゆで,Calcium_mg,21
肉類,＜畜肉類＞ぶた［副生物］大腸ゆで,Calcium_mg,15
肉類,＜畜肉類＞ぶた［副生物］子宮生,Calcium_mg,7
